workType,filename,parent,extent,collectionCallNumber,series,title,creator,description,dateCreatedDisplay,dateCreated,subjectPlace,subjectTopic,subjectName,physicalFormat,physicalDescription,relatedResource,staffNote,donorProvenance,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,resourceType,masterFilename
work,ms0312_sld_0146.tif,row:2,,,Slides,John Coltrane playing a saxophone,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n50031907; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0146,http://purl.org/dc/dcmitype/Image,ms0312_sld_0146.tif
work,ms0312_sld_0149.tif,row:2,,,Slides,"Alice Coltrane and John Coltrane, in performance",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85101722,info:lc/authorities/names/n50031907; info:lc/authorities/names/n86832981; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0149,http://purl.org/dc/dcmitype/Image,ms0312_sld_0149.tif
work,ms0312_sld_0173.tif,row:2,,,Slides,John Coltrane playing a clarinet,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85026570,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0173,http://purl.org/dc/dcmitype/Image,ms0312_sld_0173.tif
work,ms0312_sld_0174.tif,row:2,,,Slides,John Coltrane playing a clarinet,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85026570,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0174,http://purl.org/dc/dcmitype/Image,ms0312_sld_0174.tif
work,ms0312_sld_0176.tif,row:2,,,Slides,John Coltrane,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n50031907; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,Double exposure.,,,,,,,,ms0312_sld_0176,http://purl.org/dc/dcmitype/Image,ms0312_sld_0176.tif
work,ms0312_sld_0192.tif,row:2,,,Slides,Bill Dixon,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n82012140,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0192,http://purl.org/dc/dcmitype/Image,ms0312_sld_0192.tif
work,ms0312_sld_0194.tif,row:2,,,Slides,"Marc Levin, Bill Dixon and Robin Kenyatta, ca. 1967",info:lc/authorities/names/n92118913,,1967,1967,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85138176,info:lc/authorities/names/n82012140; info:lc/authorities/names/n91046305; info:lc/authorities/names/no99043597; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0194,http://purl.org/dc/dcmitype/Image,ms0312_sld_0194.tif
work,ms0312_sld_0209.tif,row:2,,,Slides,Elvin Jones playing drums,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/n81058238,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0209,http://purl.org/dc/dcmitype/Image,ms0312_sld_0209.tif
work,ms0312_sld_0214.tif,row:2,,,Slides,"Elvin Jones playing drums, with a bassist",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/n81058238,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0214,http://purl.org/dc/dcmitype/Image,ms0312_sld_0214.tif
work,ms0312_sld_0270.tif,row:2,,,Slides,"Rahsaan Roland Kirk with a flute, a saxophone, and a clarinet",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85026570,info:lc/authorities/names/n81139490; info:lc/authorities/names/n84745812; info:lc/authorities/names/n95066349,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0270,http://purl.org/dc/dcmitype/Image,ms0312_sld_0270.tif
work,ms0312_sld_0274.tif,row:2,,,Slides,Rahsaan Roland Kirk with a saxophones,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81139490; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0274,http://purl.org/dc/dcmitype/Image,ms0312_sld_0274.tif
work,ms0312_sld_0286.tif,row:2,,,Slides,"Sirion (Norris Jones), Marion Brown, and Pharoah Sanders",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/no92002267; info:lc/authorities/names/n85279544; info:lc/authorities/names/no92000874; info:lc/authorities/names/n88610305; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0286,http://purl.org/dc/dcmitype/Image,ms0312_sld_0286.tif
work,ms0312_sld_0294.tif,row:2,,,Slides,Pharoah Sanders playing a saxophone,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n88610305; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0294,http://purl.org/dc/dcmitype/Image,ms0312_sld_0294.tif
work,ms0312_sld_0328.tif,row:2,,,Slides,Archie Shepp,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n82012141; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,Violet tone.,,,,,,,,ms0312_sld_0328,http://purl.org/dc/dcmitype/Image,ms0312_sld_0328.tif
work,ms0312_sld_0331.tif,row:2,,,Slides,"Roswell Rudd, unidentified drummer and bassist, and Archie Shepp, at the Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0331,http://purl.org/dc/dcmitype/Image,ms0312_sld_0331.tif
work,ms0312_sld_0334.tif,row:2,,,Slides,"Roswell Rudd, unidentified drummer and bassist, and Archie Shepp, at the Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0334,http://purl.org/dc/dcmitype/Image,ms0312_sld_0334.tif
work,ms0312_sld_0302.tif,row:2,,,Slides,Pharoah Sanders playing a saxophone,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n88610305; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0302,http://purl.org/dc/dcmitype/Image,ms0312_sld_0302.tif
work,ms0312_sld_0335.tif,row:2,,,Slides,"Roswell Rudd, unidentified bassist, and Archie Shepp, at the Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0335,http://purl.org/dc/dcmitype/Image,ms0312_sld_0335.tif
work,ms0312_sld_0338.tif,row:2,,,Slides,"Archie Shepp, at the Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85088960,info:lc/authorities/names/n82012141; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0338,http://purl.org/dc/dcmitype/Image,ms0312_sld_0338.tif
work,ms0312_sld_0365.tif,row:2,,,Slides,"Roswell Rudd, unidentified drummer and bassist, and Archie Shepp, at the Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n82012141; info:lc/authorities/names/n88621286; info:lc/authorities/names/n42031370; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0365,http://purl.org/dc/dcmitype/Image,ms0312_sld_0365.tif
work,ms0312_sld_0424.tif,row:2,,,Slides,Eric Clapton,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/nr89008834; info:lc/authorities/names/n84222859,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0424,http://purl.org/dc/dcmitype/Image,ms0312_sld_0424.tif
work,ms0312_sld_0428.tif,row:2,,,Slides,Eric Clapton,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/nr89008834; info:lc/authorities/names/n84222859,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0428,http://purl.org/dc/dcmitype/Image,ms0312_sld_0428.tif
work,ms0312_sld_0432.tif,row:2,,,Slides,Ginger Baker,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/nr89008834; info:lc/authorities/names/n91029964,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0432,http://purl.org/dc/dcmitype/Image,ms0312_sld_0432.tif
work,ms0312_sld_0427.tif,row:2,,,Slides,Eric Clapton and an unidentified woman,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/nr89008834; info:lc/authorities/names/n84222859,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0427,http://purl.org/dc/dcmitype/Image,ms0312_sld_0427.tif
work,ms0312_sld_0435.tif,row:2,,,Slides,Jack Bruce,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/nr89008834; info:lc/authorities/names/n83194283,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0435,http://purl.org/dc/dcmitype/Image,ms0312_sld_0435.tif
work,ms0312_sld_0448.tif,row:2,,,Slides,"The Doors: Ray Manzarek, Jim Morrison, John Densmore and Robby Krieger",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85072119; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n81014131; info:lc/authorities/names/n79140943; info:lc/authorities/names/n89648630; info:lc/authorities/names/n89671697; info:lc/authorities/names/n94064103,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0448,http://purl.org/dc/dcmitype/Image,ms0312_sld_0448.tif
work,ms0312_sld_0451.tif,row:2,,,Slides,"The Doors: Ray Manzarek, Jim Morrison, John Densmore and Robby Krieger",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85072119; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n81014131; info:lc/authorities/names/n79140943; info:lc/authorities/names/n89648630; info:lc/authorities/names/n89671697; info:lc/authorities/names/n94064103,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0451,http://purl.org/dc/dcmitype/Image,ms0312_sld_0451.tif
work,ms0312_sld_0455.tif,row:2,,,Slides,The Doors: Ray Manzarek and Jim Morrison,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85072119; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n81014131; info:lc/authorities/names/n79140943; info:lc/authorities/names/n89648630; info:lc/authorities/names/n89671697; info:lc/authorities/names/n94064103,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0455,http://purl.org/dc/dcmitype/Image,ms0312_sld_0455.tif
work,ms0312_sld_0458.tif,row:2,,,Slides,"The Doors: Ray Manzarek, Jim Morrison, John Densmore and Robby Krieger",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85072119; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n81014131; info:lc/authorities/names/n79140943; info:lc/authorities/names/n89648630; info:lc/authorities/names/n89671697; info:lc/authorities/names/n94064103,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0458,http://purl.org/dc/dcmitype/Image,ms0312_sld_0458.tif
work,ms0312_sld_0452.tif,row:2,,,Slides,"The Doors: Ray Manzarek, Jim Morrison, John Densmore and Robby Krieger",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85072119; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n81014131; info:lc/authorities/names/n79140943; info:lc/authorities/names/n89648630; info:lc/authorities/names/n89671697; info:lc/authorities/names/n94064103,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0452,http://purl.org/dc/dcmitype/Image,ms0312_sld_0452.tif
work,ms0312_sld_0459.tif,row:2,,,Slides,"The Doors: Ray Manzarek, Jim Morrison, John Densmore and Robby Krieger",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85072119; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n81014131; info:lc/authorities/names/n79140943; info:lc/authorities/names/n89648630; info:lc/authorities/names/n89671697; info:lc/authorities/names/n94064103,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0459,http://purl.org/dc/dcmitype/Image,ms0312_sld_0459.tif
work,ms0312_sld_0470.tif,row:2,,,Slides,The Fugs: Ed Sanders,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/n87116900; info:lc/authorities/names/n50015814,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0470,http://purl.org/dc/dcmitype/Image,ms0312_sld_0470.tif
work,ms0312_sld_0464.tif,row:2,,,Slides,The Fugs: Ken Weaver looking a 13th Floor Elevators album cover,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/n87116900,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0464,http://purl.org/dc/dcmitype/Image,ms0312_sld_0464.tif
work,ms0312_sld_0472.tif,row:2,,,Slides,The Fugs: portrait of an unidentified band member,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/n87116900,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0472,http://purl.org/dc/dcmitype/Image,ms0312_sld_0472.tif
work,ms0312_sld_0474.tif,row:2,,,Slides,The Fugs: portrait of an unidentified band member,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680,info:lc/authorities/names/n87116900,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0474,http://purl.org/dc/dcmitype/Image,ms0312_sld_0474.tif
work,ms0312_sld_0476.tif,row:2,,,Slides,The Grateful Dead: Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/nr91045129,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0476,http://purl.org/dc/dcmitype/Image,ms0312_sld_0476.tif
work,ms0312_sld_0479.tif,row:2,,,Slides,The Grateful Dead: Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/nr91045129,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0479,http://purl.org/dc/dcmitype/Image,ms0312_sld_0479.tif
work,ms0312_sld_0482.tif,row:2,,,Slides,The Grateful Dead: Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/nr91045129,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0482,http://purl.org/dc/dcmitype/Image,ms0312_sld_0482.tif
work,ms0312_sld_0484.tif,row:2,,,Slides,The Grateful Dead: Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/nr91045129,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0484,http://purl.org/dc/dcmitype/Image,ms0312_sld_0484.tif
work,ms0312_sld_0488.tif,row:2,,,Slides,The Grateful Dead: Phil Lesh,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/no99000551,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0488,http://purl.org/dc/dcmitype/Image,ms0312_sld_0488.tif
work,ms0312_sld_0490.tif,row:2,,,Slides,The Grateful Dead: Bob Weir,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0490,http://purl.org/dc/dcmitype/Image,ms0312_sld_0490.tif
work,ms0312_sld_0493.tif,row:2,,,Slides,The Grateful Dead: Phil Lesh and Bob Weir,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/no99000551; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0493,http://purl.org/dc/dcmitype/Image,ms0312_sld_0493.tif
work,ms0312_sld_0494.tif,row:2,,,Slides,The Grateful Dead: Phil Lesh and Bob Weir,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/no99000551; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0494,http://purl.org/dc/dcmitype/Image,ms0312_sld_0494.tif
work,ms0312_sld_0498.tif,row:2,,,Slides,The Grateful Dead: Bill Kreutzmann and Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85039773,info:lc/authorities/names/n82217191; info:lc/authorities/names/nr91045129; info:lc/authorities/names/no2008005706,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0498,http://purl.org/dc/dcmitype/Image,ms0312_sld_0498.tif
work,ms0312_sld_0499.tif,row:2,,,Slides,The Grateful Dead: Bob Weir and Phil Lesh,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/no99000551; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0499,http://purl.org/dc/dcmitype/Image,ms0312_sld_0499.tif
work,ms0312_sld_0500.tif,row:2,,,Slides,"The Grateful Dead: Ron ""Pigpen"" McKernan",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960,"info:lc/authorities/names/n82217191; McKernan, Ronald C.",http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0500,http://purl.org/dc/dcmitype/Image,ms0312_sld_0500.tif
work,ms0312_sld_0504.tif,row:2,,,Slides,The Grateful Dead: Bob Weir,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0504,http://purl.org/dc/dcmitype/Image,ms0312_sld_0504.tif
work,ms0312_sld_0505.tif,row:2,,,Slides,The Grateful Dead: Bob Weir,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0505,http://purl.org/dc/dcmitype/Image,ms0312_sld_0505.tif
work,ms0312_sld_0507.tif,row:2,,,Slides,"The Grateful Dead: Ron ""Pigpen"" McKernan",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85072119,"info:lc/authorities/names/n82217191; McKernan, Ronald C.",http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0507,http://purl.org/dc/dcmitype/Image,ms0312_sld_0507.tif
work,ms0312_sld_0529.tif,row:2,,,Slides,The Grateful Dead: Bob Weir,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/n82217191; info:lc/authorities/names/n91032835,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0529,http://purl.org/dc/dcmitype/Image,ms0312_sld_0529.tif
work,ms0312_sld_0506.tif,row:2,,,Slides,"The Grateful Dead: Ron ""Pigpen"" McKernan",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85072119,"info:lc/authorities/names/n82217191; McKernan, Ronald C.",http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0506,http://purl.org/dc/dcmitype/Image,ms0312_sld_0506.tif
work,ms0312_sld_0589.tif,row:2,,,Slides,Jefferson Airplane: Grace Slick,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85072119,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0589,http://purl.org/dc/dcmitype/Image,ms0312_sld_0589.tif
work,ms0312_sld_0590.tif,row:2,,,Slides,"Jefferson Airplane: Grace Slick, Marty Balin, and Jorma Kaukonen",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93033313; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0590,http://purl.org/dc/dcmitype/Image,ms0312_sld_0590.tif
work,ms0312_sld_0591.tif,row:2,,,Slides,Jefferson Airplane: Marty Balin and Jorma Kaukonen,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114680; info:lc/authorities/subjects/sh85088960; info:lc/authorities/subjects/sh85057803,info:lc/authorities/names/nr89008891; info:lc/authorities/names/n93113881; info:lc/authorities/names/n94044760,http://vocab.getty.edu/aat/300128364,35 mm,,,,,,,,,,ms0312_sld_0591,http://purl.org/dc/dcmitype/Image,ms0312_sld_0591.tif
