workType,filename,parent,extent,series,title,titleAlternative,description,dateCreated,datePublished,creator,physicalDescription,physicalFormat,subjectPlace,subjectName,resourceType,collectionCallNumber,publisher,publisherHomepage,donorProvenance,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,masterFilename,boxFolder
work,ms0020_neg_bv_56-87_03.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-87_03,ms0020_neg_bv_56-87_03.tif,"Box 512, Folder 56-87"
work,ms0020_neg_bv_56-87_04.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-87_04,ms0020_neg_bv_56-87_04.tif,"Box 512, Folder 56-87"
work,ms0020_neg_bv_56-87_05.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-87_05,ms0020_neg_bv_56-87_05.tif,"Box 512, Folder 56-87"
work,ms0020_neg_bv_56-87_06.tif,row:1046,,,"Moving van on highway, Berryessa Valley",,,1956,1956,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-87_06,ms0020_neg_bv_56-87_06.tif,"Box 512, Folder 56-87"
work,ms0020_neg_bv_56-87_07.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-87_07,ms0020_neg_bv_56-87_07.tif,"Box 512, Folder 56-87"
work,ms0020_neg_bv_56-87_08.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-87_08,ms0020_neg_bv_56-87_08.tif,"Box 512, Folder 56-87"
work,ms0020_neg_bv_56-84_04.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-84_04,ms0020_neg_bv_56-84_04.tif,"Box 512, Folder 56-84"
work,ms0020_neg_bv_56-86_01.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-86_01,ms0020_neg_bv_56-86_01.tif,"Box 512, Folder 56-86"
work,ms0020_neg_bv_56-86_02.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-86_02,ms0020_neg_bv_56-86_02.tif,"Box 512, Folder 56-86"
work,ms0020_neg_bv_56-86_03.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-86_03,ms0020_neg_bv_56-86_03.tif,"Box 512, Folder 56-86"
work,ms0020_neg_bv_56-86_04.tif,row:1046,,,Moving: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-86_04,ms0020_neg_bv_56-86_04.tif,"Box 512, Folder 56-86"
work,ms0020_neg_bv_56-86_05.tif,row:1046,,,"Man on roof, Berryessa Valley",,,1956,1956,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-86_05,ms0020_neg_bv_56-86_05.tif,"Box 512, Folder 56-86"
work,,id:fx719m62f,40 images,Berryessa Valley,Moving the cemetery,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-29_01.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_01,ms0020_neg_bv_56-29_01.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_02.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_02,ms0020_neg_bv_56-29_02.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_03.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_03,ms0020_neg_bv_56-29_03.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_04.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_04,ms0020_neg_bv_56-29_04.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_05.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_05,ms0020_neg_bv_56-29_05.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_06.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_06,ms0020_neg_bv_56-29_06.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_07.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_07,ms0020_neg_bv_56-29_07.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_08.tif,row:1078,,,"Gravedigger #1, Monticello cemetery, Berryessa Valley",,,1956,1956,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_08,ms0020_neg_bv_56-29_08.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_09.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_09,ms0020_neg_bv_56-29_09.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-29_10.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-29_10,ms0020_neg_bv_56-29_10.tif,"Box 512, Folder 56-29"
work,ms0020_neg_bv_56-30_01.tif,row:1078,,,"Gravediggers, Monticello Cemetery, Berryessa Valley",,,1956,1956,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_01,ms0020_neg_bv_56-30_01.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_02.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_02,ms0020_neg_bv_56-30_02.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_03.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_03,ms0020_neg_bv_56-30_03.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_04.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_04,ms0020_neg_bv_56-30_04.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_05.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_05,ms0020_neg_bv_56-30_05.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_06.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_06,ms0020_neg_bv_56-30_06.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_07.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_07,ms0020_neg_bv_56-30_07.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_08.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_08,ms0020_neg_bv_56-30_08.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-30_09.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-30_09,ms0020_neg_bv_56-30_09.tif,"Box 512, Folder 56-30"
work,ms0020_neg_bv_56-31_01.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_01,ms0020_neg_bv_56-31_01.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-31_02.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_02,ms0020_neg_bv_56-31_02.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-31_03.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_03,ms0020_neg_bv_56-31_03.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-31_04.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_04,ms0020_neg_bv_56-31_04.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-31_05.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_05,ms0020_neg_bv_56-31_05.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-31_06.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_06,ms0020_neg_bv_56-31_06.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-31_07.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-31_07,ms0020_neg_bv_56-31_07.tif,"Box 512, Folder 56-31"
work,ms0020_neg_bv_56-32_03.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-32_03,ms0020_neg_bv_56-32_03.tif,"Box 512, Folder 56-32"
work,ms0020_neg_bv_56-32_04.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-32_04,ms0020_neg_bv_56-32_04.tif,"Box 512, Folder 56-32"
work,ms0020_neg_bv_56-32_05.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-32_05,ms0020_neg_bv_56-32_05.tif,"Box 512, Folder 56-32"
work,ms0020_neg_bv_56-32_06.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-32_06,ms0020_neg_bv_56-32_06.tif,"Box 512, Folder 56-32"
work,ms0020_neg_bv_56-32_07.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-32_07,ms0020_neg_bv_56-32_07.tif,"Box 512, Folder 56-32"
work,ms0020_neg_bv_56-33_01.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_01,ms0020_neg_bv_56-33_01.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_02.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_02,ms0020_neg_bv_56-33_02.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_03.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_03,ms0020_neg_bv_56-33_03.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_04.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_04,ms0020_neg_bv_56-33_04.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_05.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_05,ms0020_neg_bv_56-33_05.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_06.tif,row:1078,,,"Casket and Italian cypress, Monticello Cemetery, Berryessa Valley",,,1956,1956,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_06,ms0020_neg_bv_56-33_06.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_07.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_07,ms0020_neg_bv_56-33_07.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_08.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_08,ms0020_neg_bv_56-33_08.tif,"Box 512, Folder 56-33"
work,ms0020_neg_bv_56-33_09.tif,row:1078,,,Moving the cemetery: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-33_09,ms0020_neg_bv_56-33_09.tif,"Box 512, Folder 56-33"
work,,id:fx719m62f,6 images,Berryessa Valley,"Moving, cattle on the road",,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-95_23.tif,row:1119,,,"Moving, cattle on the road: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_23,ms0020_neg_bv_56-95_23.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_24.tif,row:1119,,,"Moving, cattle on the road: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_24,ms0020_neg_bv_56-95_24.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_25.tif,row:1119,,,"Moving, cattle on the road: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_25,ms0020_neg_bv_56-95_25.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_26.tif,row:1119,,,"Moving, cattle on the road: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_26,ms0020_neg_bv_56-95_26.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_27.tif,row:1119,,,"Cattle on the road, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_27,ms0020_neg_bv_56-95_27.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_28.tif,row:1119,,,"Moving, cattle on the road: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_28,ms0020_neg_bv_56-95_28.tif,"Box 512, Folder 56-95"
work,,id:fx719m62f,4 images,Berryessa Valley,"Moving, truck hauling livestock",,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-95_29.tif,row:1126,,,"Moving, truck hauling livestock: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_29,ms0020_neg_bv_56-95_29.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_30.tif,row:1126,,,"Moving, truck hauling livestock: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_30,ms0020_neg_bv_56-95_30.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_31.tif,row:1126,,,"Truck hauling livestock, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_31,ms0020_neg_bv_56-95_31.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_32.tif,row:1126,,,"Moving, truck hauling livestock: Untitled",,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_32,ms0020_neg_bv_56-95_32.tif,"Box 512, Folder 56-95"
work,,id:fx719m62f,2 images,Berryessa Valley,Mrs. Ryan,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-07_05.tif,row:1131,,,Mrs. Ryan: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-07_05,ms0020_neg_bv_56-07_05.tif,"Box 512, Folder 56-07"
work,ms0020_neg_bv_56-07_06.tif,row:1131,,,Mrs. Ryan: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-07_06,ms0020_neg_bv_56-07_06.tif,"Box 512, Folder 56-07"
work,,id:fx719m62f,2 images,Berryessa Valley,Mrs. Ryan/Ryan ranch,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-17_05.tif,row:1134,,,Mrs. Ryan/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-17_05,ms0020_neg_bv_56-17_05.tif,"Box 512, Folder 56-17"
work,ms0020_neg_bv_56-18_32.tif,row:1134,,,Mrs. Ryan/Ryan ranch: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-18_32,ms0020_neg_bv_56-18_32.tif,"Box 512, Folder 56-18"
work,,id:fx719m62f,15 images,Berryessa Valley,Oak trees,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-95_04.tif,row:1137,,,"Oak tree, #4, Berryessa Valley ",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_04,ms0020_neg_bv_56-95_04.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_05.tif,row:1137,,,Oak trees: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_05,ms0020_neg_bv_56-95_05.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-95_06.tif,row:1137,,,Oak trees: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-95_06,ms0020_neg_bv_56-95_06.tif,"Box 512, Folder 56-95"
work,ms0020_neg_bv_56-77_01.tif,row:1137,,,Oak trees: Untitled,,Unprinted/unpublished,1956,,,2¼ in,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-77_01,ms0020_neg_bv_56-77_01.tif,"Box 512, Folder 56-77"
