filename,work_type,parent,masterFilename,collectionCallNumber,collection,series,subseries,title,titleAlternative,creator,description,staffNote,dateCreatedDisplay,dateCreated,subjectName,subjectPlace,genre,physicalFormat,physicalDescription,language,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,resourceType,donorProvenance,accessionNumber,boxFolder
ua0036_pho_0355.tif,fileset,row:846,ua0036_pho_0355.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0355a.tif,fileset,row:846,ua0036_pho_0355a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Matthew Fontaine Maury [engraving by Hoffmann, printed by J. Haller, after a photograph by Mr. Schmith [sic] in Washington]",,info:lc/authorities/names/n93110044,,"""Maury"" [verso:] ""1857\; v.8 p.3\; Have neg.""\; Mary Lea Shane Archives stamp. [Notes on album page:] ""M.F. Maury\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",1857,1857,info:lc/authorities/names/n84801308,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0356,"Volume 8, Page 3"
ua0036_pho_0356.tif,fileset,row:849,ua0036_pho_0356.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0356a.tif,fileset,row:849,ua0036_pho_0356a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Matthew Fontaine Maury,,http://id.loc.gov/authorities/names/n80020502,,"""A8, p.4""\; ""The late Com M F Maury. LL D etc. / Prof. Physics / Va. Military Institute / Lexington, Va. / From Marsden Manson\; A8, p.4\; [stamped] Lick Observatory Library Mt. Hamilton, California. [Notes on album page:] ""M.F. Maury\; L.O. from M. Manson"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n84801308,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0357,"Volume 8, Page 4"
ua0036_pho_0357.tif,fileset,row:852,ua0036_pho_0357.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0357a.tif,fileset,row:852,ua0036_pho_0357a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,James Melville Gilliss [photo by Fasset of a painting by Jean Pilk],,"Fasset (Of Washington, D.C.)",,"""FASSET PHOTO = 1876\; Gilliss"". [Notes on album page:] ""J.M. Gilliss\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/nr93051353,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/4 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0358,"Volume 8, Page 5"
ua0036_pho_0358.tif,fileset,row:855,ua0036_pho_0358.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0358a.tif,fileset,row:855,ua0036_pho_0358a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,W.C. (William Cranch) Bond,,,,"""B19\; W.C. Bond"" [verso:] ""William C. Bond\; v.8, p.6\; Have neg."" [Notes on album page:] ""W.C. Bond\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79135018,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0359,"Volume 8, Page 6"
ua0036_pho_0359.tif,fileset,row:858,ua0036_pho_0359.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0359a.tif,fileset,row:858,ua0036_pho_0359a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,F.G.W. (Friedrich Georg Wilhelm) Struve,,,,"""F. G. W. Struve"" [verso:] ""v.8 p.7"". [Notes on album page:] ""F.G.W. Struve\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n80136395,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0360,"Volume 8, Page 7"
ua0036_pho_0360.tif,fileset,row:861,ua0036_pho_0360.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0360a.tif,fileset,row:861,ua0036_pho_0360a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,S.C. (Sears Cook) Walker,,,,"""W1\; S.C. Walker"" [verso:] ""A8, p.10\; A1 Walker""\; Lick Observatory stamp. [Notes on album page:] ""S.C. Walker\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86866706,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0363,"Volume 8, Page 10"
ua0036_pho_0363.tif,fileset,row:864,ua0036_pho_0363.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0363a.tif,fileset,row:864,ua0036_pho_0363a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,F.W. (Friedrich Wilhelm) Bessel,,,,"""B5"" [verso:] ""F.10. Bessel\; A8, p.8""\; Lick Observatory stamp. [Notes on album page:] ""F.W. Bessel\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86814176,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0361,"Volume 8, Page 8"
ua0036_pho_0361.tif,fileset,row:867,ua0036_pho_0361.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0361a.tif,fileset,row:867,ua0036_pho_0361a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Charles A. (Charles Augustus) Young,,info:lc/authorities/names/n85325240,,"""C.A. Young [signed:] Yours very truly C.A. Young"" [verso:] ""Y51"". [Notes on album page:] ""C.A. Young\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86829773,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0362,"Volume 8, Page 9"
ua0036_pho_0362.tif,fileset,row:870,ua0036_pho_0362.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0362a.tif,fileset,row:870,ua0036_pho_0362a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,C.S. (Chester Smith) Lyman,,"Phelps (Of New Haven, CT)",,"""Chester S. Lyman / 1887. / Born 1814. Jan. 13. / Died 1890. Jan 29."" [Notes on album page:] ""C.S. Lyman. 1887"" [Scan shows earlier accession number, ms0284_pho_.]",1887,1887,info:lc/authorities/names/n98045537,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0364,"Volume 8, Page 11"
ua0036_pho_0364.tif,fileset,row:873,ua0036_pho_0364.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0364a.tif,fileset,row:873,ua0036_pho_0364a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Nathaniel Bowditch [photo of a painting?],,,,"""Nath Bowditch\; B13"" [verso:] ""A8, p.12""\; Lick Observatory stamp. [Notes on album page:] ""Nathaniel Bowditch\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79026975,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0365,"Volume 8, Page 12"
ua0036_pho_0365.tif,fileset,row:876,ua0036_pho_0365.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0365a.tif,fileset,row:876,ua0036_pho_0365a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Daniel Kirkwood,,"McMillen (Of Riverside, CA)",,"""D. Kirkwood 1892"" [verso:] ""L.O.\; v.8 p.13\; A1 Kirkwood\; Have neg."" [Notes on album page:] ""Daniel Kirkwood 1892"" [Scan shows earlier accession number, ms0284_pho_.]",1892,1892,info:lc/authorities/names/n86858994,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0366,"Volume 8, Page 13"
ua0036_pho_0366.tif,fileset,row:879,ua0036_pho_0366.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0366a.tif,fileset,row:879,ua0036_pho_0366a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John Herschel,,"Byrne & Co. (Richmond, VA)",,"""J. Herschel\; Herschel"" [verso:] [studio neg #} ""18970 B\; v8, p.14\; Digitized, CD#1, 12/97"". [Notes on album page:] ""John Herschel"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Herschel, John, 1837-1921",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0367,"Volume 8, Page 14"
ua0036_pho_0367.tif,fileset,row:882,ua0036_pho_0367.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0367a.tif,fileset,row:882,ua0036_pho_0367a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,W.R. (William Robert) Brooks,,,,"""Wm. R. Brooks / Red House Observatory / Phelps N.Y. / May 1887""\; ""v.8 p.15\; A2 Brooks Have neg.\; Presented to L.O. by E.S. Holden 1889"". [Notes on album page:] ""W.R. Brooks. 1887\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,"Brooks, William Robert, 1844-1921",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0368,"Volume 8, Page 15"
ua0036_pho_0368.tif,fileset,row:885,ua0036_pho_0368.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0368a.tif,fileset,row:885,ua0036_pho_0368a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,David P. (David Peck) Todd,,info:lc/authorities/names/nr97008410,,"""v.8 p.16\; Digitized, CD #2""\; [signed] ""David P. Todd / 1885"". [Notes on album page:] ""D.P. Todd. 1885"" [Scan shows earlier accession number, ms0284_pho_.]",1885,1885,info:lc/authorities/names/n86858384,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0369,"Volume 8, Page 16"
ua0036_pho_0369.tif,fileset,row:888,ua0036_pho_0369.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0369a.tif,fileset,row:888,ua0036_pho_0369a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,J. (Pierre Jules César) Janssen,,Truchelut,,"""Jansen: 1883"" [verso:] ""à mon éminent ami, / M. Holden / -- savant et -- charmant / compagnon / J. Jansen""\; ""v.8 p.17\; A2 Jensen 2"". [Notes on album page:] ""(Pierre) Jules Jansen. 1883\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",1883,1883,"Jannsen, Pierre Jules César, 1824-1907",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0370,"Volume 8, Page 17"
ua0036_pho_0370.tif,fileset,row:891,ua0036_pho_0370.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0370a.tif,fileset,row:891,ua0036_pho_0370a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Camille Flammarion,,Stebbing (Of Paris),,"""Flammarion""\; ""9602"". [Notes on album page:] ""Camille Flammarion"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n83201422,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0371,"Volume 8, Page 18"
ua0036_pho_0371.tif,fileset,row:894,ua0036_pho_0371.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0371a.tif,fileset,row:894,ua0036_pho_0371a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John Macon Thome,,"Castro, J. (Of Cordoba)",,"""Thome\; v8 - 19\; Digitized"". [Notes on album page:] ""John M. Thome"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Thome, John Macon, 1843-1908",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/4 x 4 1/8 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0372,"Volume 8, Page 19"
ua0036_pho_0372.tif,fileset,row:897,ua0036_pho_0372.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0372a.tif,fileset,row:897,ua0036_pho_0372a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Agnes M. Clerke,,Searle Bros. (London),,"""Miss Agnes M. Clarke\; 1887\; A8, p.20""\; [studio neg #] ""51750"". [Notes on album page:] ""Agnes M. Clerke. 1887\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",1887,1887,info:lc/authorities/names/n86865440,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0373,"Volume 8, Page 20"
ua0036_pho_0373.tif,fileset,row:900,ua0036_pho_0373.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0373a.tif,fileset,row:900,ua0036_pho_0373a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Alice Lamb Updegraff,,"Isaacs, A. C. (Of Madison)",,"""Mrs. Alice Updegraff, (Nee Lamb.)"". [Notes on album page:] ""Alice Lamb Updegraff\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,"Updegraff, Alice M. Lamb, 1863-1952",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0374,"Volume 8, Page 21"
ua0036_pho_0374.tif,fileset,row:903,ua0036_pho_0374.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0374a.tif,fileset,row:903,ua0036_pho_0374a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Maria Mitchell,,"Vail Brothers (Poughkeepsie, NY)",,"""Miss Maria Mitchell"" [verso:] ""A8, p.22""\; Lick Observatory stamp. [Notes on album page:] ""Maria Mitchell\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50033397,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0375,"Volume 8, Page 22"
ua0036_pho_0375.tif,fileset,row:906,ua0036_pho_0375.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0375a.tif,fileset,row:906,ua0036_pho_0375a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Caroline Herschel,,"Williams, E. (Of Hawkhurst)",,"""A8, p.23\; A2 1\; Have neg. Carolina Herschel""\; Lick Observatory stamp. [Notes on album page:] ""Caroline Herschel\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50036902,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0376,"Volume 8, Page 23"
ua0036_pho_0376.tif,fileset,row:909,ua0036_pho_0376.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0376a.tif,fileset,row:909,ua0036_pho_0376a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,William Harkness,,,,"""v.8 p.24\; Digitized\; Wm Harkness"". [Notes on album page:] ""Wm. Harkness\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85814466,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 x 4 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0377,"Volume 8, Page 24"
ua0036_pho_0377.tif,fileset,row:912,ua0036_pho_0377.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0377a.tif,fileset,row:912,ua0036_pho_0377a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,George Davidson,,,,"""George Davidson"" [verso:] ""A2 1\; v. A8 p25\; 25546"". [Notes on album page:] ""George Davidson"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n82090799,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0378,"Volume 8, Page 25"
ua0036_pho_0378.tif,fileset,row:915,ua0036_pho_0378.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0378a.tif,fileset,row:915,ua0036_pho_0378a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Vasily Pavlovich von Engelhardt,,"Hanfstaengl, Teich (Of Dresden)",,"""Baron v. Engelhardt"" [verso:] ""Baron von Engelhardt, / Dresden. / Presented to the Lick Observatory / by Lewis Swift. / 1889""\; ""A1, v.8 p.26"". [Notes on album page:] ""Baron v. Englehardt\; L.O. from L.Swift"" [Scan shows earlier accession number, ms0284_pho_.]",1889,1889,,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0379,"Volume 8, Page 26"
ua0036_pho_0379.tif,fileset,row:918,ua0036_pho_0379.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0379a.tif,fileset,row:918,ua0036_pho_0379a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John Robie Eastman,,,,"""J.R. Eastman 1883"". [verso:] ""J.R. Eastman / Aug. 1882"". [Notes on album page:] ""J.R. Eastman. 1882\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",1883,1883,info:lc/authorities/names/n86801448,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0380,"Volume 8, Page 27"
ua0036_pho_0380.tif,fileset,row:921,ua0036_pho_0380.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0380a.tif,fileset,row:921,ua0036_pho_0380a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Ladislaus Weinek,,"Eckert, H. (Of Prague)",,"""Professor Dr. Ladislas Weinek, / Director der R.R. Sternwarte in Prag. / Aufgenommen / im Juli 1890"". [Notes on album page:] ""Ladislas Weinek. 1890\; L.O. from E.S.H."" [Scan shows earlier accession number, ms0284_pho_.]",1890,1890,info:lc/authorities/names/n87815325,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0381,"Volume 8, Page 28"
ua0036_pho_0381.tif,fileset,row:924,ua0036_pho_0381.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0381a.tif,fileset,row:924,ua0036_pho_0381a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Annibale Ricco,,"Sorgato, Gaetano (Of Modena)",,"""A. Ricco - 1895\; v.8 p.29"". [Notes on album page:] ""A. Ricco. 1895"" [Scan shows earlier accession number, ms0284_pho_.]",1895,1895,"Ricco, Annibale, 1844-1919",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 1/4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0382,"Volume 8, Page 29"
ua0036_pho_0382.tif,fileset,row:927,ua0036_pho_0382.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0382a.tif,fileset,row:927,ua0036_pho_0382a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Victor Schumann,,"Brokesch, Georg (Of Leipzig)",,"""Victor Lehmann / Leipzig"". [verso:] ""v8, p.29"". [Notes on album page:] ""Victor Schumann"" [Scan shows earlier accession number, ms0284_pho_.]",1894,1894,"Schumann, Victor, 1841-1913",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 1/4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0383,"Volume 8, Page 29"
ua0036_pho_0383.tif,fileset,row:930,ua0036_pho_0383.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0383a.tif,fileset,row:930,ua0036_pho_0383a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Magnus Nyrén,,"Clasen, W. (Of St. Petersburg)",,"""With compliments to the / Lick observatory from / M. Nyrén""\; ""8863"". [Notes on album page:] ""M. Nyrén"" [Scan shows earlier accession number, ms0284_pho_.]",,,"Nyrén, Magnus, 1837-1921",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0384,"Volume 8, Page 29"
ua0036_pho_0384.tif,fileset,row:933,ua0036_pho_0384.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0384a.tif,fileset,row:933,ua0036_pho_0384a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Folke Engström,,"Jonn, Lina (Of Lund)",,"""Folke Engström. 1896"". [Notes on album page:] ""Folke Engström"" [Scan shows earlier accession number, ms0284_pho_.]",1896,1896,info:lc/authorities/names/n90604180,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0385,"Volume 8, Page 29"
ua0036_pho_0385.tif,fileset,row:936,ua0036_pho_0385.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0385a.tif,fileset,row:936,ua0036_pho_0385a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Jacob Messer,,,,"""J. Messer"" [Notes on album page:] ""J. Messer"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/nr95042638,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,4 x 2 1/2 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0386,"Volume 8, Page 30"
ua0036_pho_0386.tif,fileset,row:939,ua0036_pho_0386.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0386a.tif,fileset,row:939,ua0036_pho_0386a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
